36.757
34.924
33.389
32.035
33.694
36.88
38.662
38.975
35.08
29.979
27.546
25.944
24.587
23.788
25.236
30.145
44.622
50.957
59.345
52.564
52.819
48.816
46.685
38.575
37.239
34.766
34.645
33.21
35.524
44.143
39.231
41.251
36.406
31.194
29.695
27.034
26.009
24.829
26.168
29.921
44.137
51.751
51.652
46.675
45.274
44.053
46.779
37.307
34.952
32.865
32.363
31.749
32.653
35.671
32.902
33.088
32.707
29.636
28.204
27.132
26.268
24.196
25.735
29.199
42.995
53.432
54.838
48.568
49.059
44.004
41.544
35.845
34.325
32.334
32.131
32.199
32.549
33.689
32.628
32.626
31.757
29.592
27.917
26.594
25.24
23.387
25.706
28.734
41.583
50.708
52.084
48.81
48.208
45.832
38.97
34.054
31.9
28.971
28.923
28.655
31.8
37.48
49.76
56.749
48.738
37.797
34.15
32.263
31.681
30.317
31.786
33.905
49.114
59.599
61.756
51.642
50.842
47.231
44.402
35.763
31.374
29.895
28.671
29.111
30.9
38.665
44.461
45.567
39.581
32.212
28.068
26.625
24.248
24.797
28.223
33.204
42.837
54.729
53.545
48.818
48.048
42.858
40.337
35.323
27.068
26.997
26.759
26.77
28.201
31.808
38.429
41.201
33.784
27.975
26.214
24.942
24.043
24.351
26.919
30.617
39.903
54.604
48.988
43.9
43.6
38.947
36.685
32.746
28.847
28.504
27.951
27.483
28.581
31.754
38.379
40.367
36.214
29.593
29.014
26.261
26.825
26.799
28.397
31.369
38.296
48.133
48.295
41.651
42.963
38.942
37.5
31.9
28.868
27.209
25.759
25.735
26.92
32.222
39.377
44.266
38.509
32.251
29.619
28.212
27.15
25.525
27.462
31.717
39.138
48.323
47.084
41.663
40.562
38.6
36.968
32.012
30.23
29.591
27.67
27.354
27.889
31.695
31.357
31.807
32.427
30.341
29.241
28.269
26.518
26.989
28.211
30.73
40.281
48.426
47.27
45.846
41.636
39.655
35.903
32.358
30.323
28.653
27.929
27.921
28.584
30.294
29.203
30.834
30.753
30.981
31.243
30.981
30.761
30.584
31.265
33.718
39.791
49.304
52.097
48.451
45.442
40.043
36.704
31.125
28.432
27.503
27.451
26.649
28.226
32.12
38.101
43.177
35.332
31.225
27.549
26.58
26.528
25.021
25.957
29.951
37.555
44.235
44.132
42.334
42.253
39.168
36.343
31.788
26.959
26.405
26.245
26.406
27.506
31.219
36.145
