,time,T,CA0,CA,CB,CC
0,0.0,300,2.0,2.044839381736735,0.08245562636555832,0.011071130752013932
1,0.125,300,2.0,1.3249569999379511,0.5664413050717625,0.0
2,0.25,300,2.0,0.7453606961955073,1.1237055224660368,0.3101764262637584
3,0.375,300,2.0,0.5071484130086418,1.1965381661693328,0.16711287701371225
4,0.5,300,2.0,0.32300064203985157,1.1384644468969825,0.5098428876762123
5,0.625,300,2.0,0.13810589298802523,1.1116487422967518,0.5914635927621846
6,0.75,300,2.0,0.15449584104096875,1.107850966368851,0.6008319512229553
7,0.875,300,2.0,0.2501543810792197,1.0771672885285941,0.8883388256425397
8,1.0,300,2.0,0.0386231856606735,0.9338189890302837,1.100729656704559
