,time,T,CA0,CA,CB,CC
0,0.0,250,1.0,0.8522221849819818,0.05622027232678846,0.0
1,0.125,250,1.0,0.7984200529394059,0.35759820102611894,0.0
2,0.25,250,1.0,0.6930598244854835,0.4735336117542204,0.14112767190566508
3,0.375,250,1.0,0.4906541449794385,0.4596070511594281,0.14771005654786087
4,0.5,250,1.0,0.27629249824150104,0.46200961107686855,0.0
5,0.625,250,1.0,0.3927242347669102,0.506372671170966,0.005821545926588463
6,0.75,250,1.0,0.24161310660737234,0.5796640766530547,0.0
7,0.875,250,1.0,0.46671236434285845,0.5128226494687189,0.13302501895255447
8,1.0,250,1.0,0.08372141957624417,0.722192480221866,0.0
