,time,T,CA0,CA,CB,CC
0,0.0,350,1.5,1.5529488322111242,0.0,0.0
1,0.125,350,1.5,0.7629141369933549,0.7849945078080427,0.12395571679731449
2,0.25,350,1.5,0.16250765455461455,0.8487343833939195,0.43642765062238276
3,0.375,350,1.5,0.0656446067533598,0.8553735983295511,0.5699262690242709
4,0.5,350,1.5,0.18297308538641083,0.5340277490209174,0.867299085213235
5,0.625,350,1.5,0.04094772057547821,0.3871461183581564,0.9823929668352149
6,0.75,350,1.5,0.11335983225628346,0.08479646448776829,0.992214141455931
7,0.875,350,1.5,0.0,0.22520716565292653,1.2388884343705255
8,1.0,350,1.5,0.0,0.121010661596102,1.2806311275586104
